Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA20,MA60,MA120,MA240
2014-03-21,67.53,67.92,66.18,67.24,67.24,59999900,68.07600000000009,68.99400000000009,69.28250000000006,62.906333333333336,56.32033333333329,43.93445833333332
2014-03-24,67.19,67.36,63.36,64.1,64.1,85696000,67.1480000000001,68.20100000000009,68.94850000000005,63.00866666666666,56.43591666666662,44.08666666666666
2014-03-25,64.89,66.19,63.78,64.89,64.89,68786000,66.2880000000001,67.68000000000009,68.70050000000006,63.128,56.55649999999996,44.24029166666665
2014-03-26,64.74,64.95,60.37,60.39,60.39,97503900,64.71800000000009,66.63100000000009,68.25700000000006,63.210499999999996,56.64074999999996,44.377749999999985
2014-03-27,60.51,61.9,57.98,60.97,60.97,112650000,63.51800000000007,65.84500000000008,67.85850000000006,63.33149999999999,56.73899999999996,44.52129166666665
2014-03-28,61.34,61.95,59.34,60.01,60.01,67052000,62.072000000000074,65.07400000000008,67.43600000000006,63.42083333333333,56.81374999999996,44.65916666666665
2014-03-31,60.78,61.52,59.87,60.24,60.24,53011000,61.30000000000007,64.22400000000007,67.07750000000006,63.51299999999999,56.89474999999996,44.79920833333332
2014-04-01,60.46,62.66,60.24,62.62,62.62,59291000,60.846000000000075,63.56700000000008,66.76850000000005,63.64733333333332,57.02374999999996,44.95308333333332
2014-04-02,63.21,63.91,62.21,62.72,62.72,66277000,61.31200000000008,63.01500000000008,66.32600000000005,63.73933333333332,57.156666666666624,45.10720833333332
2014-04-03,62.55,63.17,59.13,59.49,59.49,83859000,61.016000000000076,62.267000000000074,65.75850000000005,63.76549999999998,57.24366666666662,45.24687499999998
2014-04-04,59.94,60.2,56.32,56.75,56.75,125214400,60.364000000000075,61.218000000000075,65.10600000000007,63.74083333333331,57.30733333333329,45.37508333333332
2014-04-07,55.9,58.0,55.44,56.95,56.95,108488000,59.706000000000074,60.50300000000008,64.35200000000006,63.73633333333331,57.36933333333329,45.50358333333332
2014-04-08,57.68,58.71,57.17,58.19,58.19,78836000,58.82000000000007,59.83300000000007,63.756500000000074,63.74049999999998,57.44174999999995,45.63712499999999
2014-04-09,59.63,62.46,59.19,62.41,62.41,100215000,58.75800000000006,60.03500000000007,63.333000000000084,63.84883333333332,57.535666666666614,45.78529166666666
2014-04-10,63.08,63.18,58.68,59.16,59.16,114988000,58.69200000000005,59.85400000000006,62.84950000000009,63.87249999999998,57.59358333333328,45.91937499999999
2014-04-11,57.6,60.31,57.31,58.53,58.53,91452000,59.048000000000044,59.70600000000006,62.390000000000086,63.88799999999999,57.629499999999936,46.04754166666666
2014-04-14,60.09,60.45,57.78,58.89,58.89,72325000,59.43600000000005,59.57100000000006,61.89750000000009,63.91633333333332,57.67149999999994,46.17862499999999
2014-04-15,59.29,59.68,55.88,59.09,59.09,108623000,59.61600000000004,59.21800000000006,61.392500000000084,63.962833333333315,57.7249166666666,46.30412499999999
2014-04-16,59.79,60.19,57.74,59.72,59.72,78774000,59.078000000000046,58.91800000000006,60.96650000000009,63.982999999999976,57.79008333333328,46.43499999999999
2014-04-17,59.3,60.58,58.72,58.94,58.94,88040000,59.034000000000034,58.863000000000056,60.56500000000009,64.0068333333333,57.84416666666661,46.565708333333326
2014-04-21,59.46,61.24,59.15,61.24,61.24,60364000,59.57600000000004,59.312000000000054,60.265000000000086,64.08366666666663,57.921583333333274,46.70883333333333
2014-04-22,62.65,63.44,62.22,63.03,63.03,60631000,60.40400000000004,59.92000000000005,60.21150000000009,64.22666666666665,58.02824999999994,46.85845833333333
2014-04-23,63.45,63.48,61.26,61.36,61.36,95908700,60.85800000000004,60.23700000000006,60.03500000000008,64.35683333333331,58.12791666666661,47.001458333333325
2014-04-24,63.6,63.65,59.77,60.87,60.87,138769000,61.08800000000004,60.08300000000006,60.05900000000007,64.45233333333331,58.22674999999994,47.14391666666666
2014-04-25,59.97,60.01,57.57,57.71,57.71,92502000,60.84200000000003,59.938000000000066,59.89600000000007,64.52199999999998,58.28924999999994,47.27262499999999
2014-04-28,58.05,58.31,54.66,56.14,56.14,107758000,59.822000000000024,59.69900000000007,59.70250000000008,64.43966666666664,58.342499999999944,47.39374999999999
2014-04-29,56.09,58.28,55.84,58.15,58.15,75557000,58.846000000000025,59.62500000000007,59.598000000000084,64.36599999999997,58.425249999999934,47.525208333333325
2014-04-30,57.58,59.85,57.16,59.78,59.78,76093000,58.530000000000015,59.69400000000006,59.45600000000009,64.33766666666664,58.50583333333327,47.665416666666665
2014-05-01,60.43,62.28,60.21,61.15,61.15,82429000,58.58600000000001,59.83700000000006,59.37750000000009,64.31099999999998,58.60608333333327,47.81083333333333
2014-05-02,61.3,61.89,60.18,60.46,60.46,54189000,59.13600000000001,59.989000000000054,59.42600000000009,64.28216666666664,58.71358333333327,47.95541666666666
2014-05-05,59.67,61.35,59.18,61.22,61.22,46057000,60.15200000000002,59.98700000000006,59.64950000000009,64.26649999999998,58.8276666666666,48.10358333333332
2014-05-06,60.98,61.15,58.49,58.53,58.53,55901000,60.22800000000002,59.537000000000056,59.72850000000009,64.16999999999997,58.9304166666666,48.24262499999999
2014-05-07,58.77,59.3,56.26,57.39,57.39,78587000,59.75000000000002,59.14000000000006,59.68850000000009,64.06733333333331,59.02024999999994,48.377333333333326
2014-05-08,57.23,58.82,56.5,56.76,56.76,61251000,58.87200000000003,58.729000000000056,59.406000000000084,63.932499999999976,59.08733333333328,48.51254166666666
2014-05-09,56.85,57.65,56.38,57.24,57.24,52584000,58.22800000000003,58.68200000000005,59.31000000000008,63.81233333333331,59.15608333333328,48.65062499999999
2014-05-12,57.98,59.9,57.98,59.83,59.83,48575000,57.950000000000024,59.05100000000006,59.37500000000008,63.68733333333331,59.24624999999994,48.80274999999999
2014-05-13,59.66,60.89,59.51,59.83,59.83,48525000,58.210000000000015,59.219000000000065,59.42200000000007,63.566333333333304,59.36291666666661,48.949749999999995
2014-05-14,59.53,60.45,58.95,59.23,59.23,47429000,58.57800000000002,59.164000000000065,59.42900000000007,63.4318333333333,59.47016666666661,49.09508333333333
2014-05-15,59.26,59.38,57.52,57.92,57.92,56814000,58.810000000000024,58.841000000000065,59.33900000000008,63.262833333333305,59.5659166666666,49.237041666666656
2014-05-16,58.31,58.45,57.31,58.02,58.02,47933000,58.96600000000002,58.59700000000006,59.29300000000008,63.0693333333333,59.66024999999994,49.38079166666666
2014-05-19,57.89,59.56,57.57,59.21,59.21,43034000,58.84200000000002,58.39600000000006,59.191500000000076,62.91299999999997,59.76841666666662,49.53208333333332
2014-05-20,59.5,60.19,58.18,58.56,58.56,53931000,58.58800000000002,58.39900000000007,58.968000000000075,62.7093333333333,59.88291666666662,49.68037499999999
2014-05-21,58.56,60.5,58.25,60.49,60.49,58992000,58.84000000000002,58.709000000000074,58.92450000000008,62.55333333333329,60.00458333333328,49.835374999999985
2014-05-22,60.94,61.48,60.4,60.52,60.52,54200000,59.360000000000014,59.08500000000007,58.90700000000008,62.40766666666662,60.121499999999955,49.986166666666655
2014-05-23,60.41,61.45,60.15,61.35,61.35,38294000,60.026000000000025,59.49600000000007,59.08900000000008,62.28116666666662,60.24099999999996,50.14166666666665
2014-05-27,61.62,63.51,61.57,63.48,63.48,55682000,60.88000000000003,59.86100000000007,59.456000000000074,62.198166666666616,60.37783333333328,50.30712499999998
2014-05-28,63.39,64.14,62.62,63.51,63.51,47795000,61.870000000000026,60.22900000000006,59.72400000000007,62.133166666666625,60.51766666666662,50.47287499999998
2014-05-29,63.84,64.3,63.51,63.83,63.83,42700000,62.538000000000025,60.689000000000064,59.92650000000007,62.050333333333285,60.64441666666662,50.640374999999985
2014-05-30,63.95,64.17,62.56,63.3,63.3,45253500,63.09400000000003,61.22700000000007,60.03400000000006,61.91249999999995,60.769083333333285,50.80404166666665
2014-06-02,63.23,63.59,62.05,63.08,63.08,35996000,63.44000000000002,61.733000000000075,60.165000000000056,61.78316666666662,60.895249999999955,50.96599999999999
2014-06-03,62.62,63.42,62.32,62.87,62.87,32217000,63.31800000000002,62.09900000000007,60.247500000000045,61.66766666666661,61.01216666666662,51.12666666666666
2014-06-04,62.45,63.59,62.07,63.34,63.34,36514000,63.28400000000001,62.57700000000007,60.48800000000004,61.52283333333328,61.121249999999954,51.29099999999999
2014-06-05,63.66,64.36,62.82,63.19,63.19,47352000,63.15600000000002,62.84700000000007,60.77800000000004,61.407666666666614,61.236333333333285,51.45208333333333
2014-06-06,63.37,63.48,62.15,62.5,62.5,42442000,62.996000000000016,63.04500000000007,61.06500000000004,61.267999999999944,61.325249999999954,51.61274999999999
2014-06-09,62.4,63.34,61.79,62.88,62.88,37617000,62.95600000000002,63.19800000000007,61.34700000000005,61.16883333333328,61.40491666666662,51.77370833333332
2014-06-10,63.53,65.82,63.5,65.77,65.77,69338000,63.536000000000016,63.42700000000006,61.64400000000005,61.13633333333328,61.50458333333329,51.947083333333325
2014-06-11,65.32,65.8,64.9,65.78,65.78,44242000,64.024,63.65400000000007,61.941500000000055,61.08699999999996,61.59558333333329,52.11841666666666
2014-06-12,65.85,66.47,64.06,64.29,64.29,55730000,64.244,63.70000000000006,62.19450000000005,61.00533333333329,61.66824999999996,52.282625
2014-06-13,64.7,64.97,63.83,64.5,64.5,29419000,64.644,63.820000000000064,62.52350000000005,60.94299999999996,61.74699999999996,52.448
2014-06-16,64.16,64.88,63.75,64.19,64.19,31046000,64.906,63.931000000000054,62.83200000000005,60.89666666666663,61.82258333333329,52.61375
2014-06-17,64.1,64.88,63.93,64.4,64.4,27715000,64.63200000000002,64.08400000000005,63.09150000000005,60.849333333333306,61.87783333333328,52.779916666666665
2014-06-18,64.49,65.75,64.05,65.6,65.6,35570000,64.59600000000003,64.31000000000004,63.44350000000005,60.874333333333304,61.94149999999995,52.951708333333336
2014-06-19,65.46,65.58,64.21,64.34,64.34,34245000,64.60600000000002,64.42500000000004,63.636000000000045,60.86516666666664,61.99658333333329,53.11683333333334
2014-06-20,64.46,64.81,63.35,64.5,64.5,46466000,64.60600000000002,64.62500000000004,63.83500000000005,60.933666666666646,62.07208333333329,53.27941666666667
2014-06-23,64.32,65.66,64.22,65.37,65.37,34560000,64.84200000000003,64.87400000000005,64.03600000000006,61.00699999999998,62.169249999999955,53.44429166666668
2014-06-24,65.36,67.17,65.27,65.72,65.72,57335000,65.10600000000004,64.86900000000006,64.14800000000005,61.10216666666664,62.26149999999996,53.610583333333345
2014-06-25,65.58,67.48,65.57,67.44,67.44,44308000,65.47400000000005,65.03500000000005,64.34450000000007,61.222166666666645,62.36758333333329,53.783625000000015
2014-06-26,68.0,68.0,66.9,67.13,67.13,47714000,66.03200000000004,65.31900000000006,64.50950000000007,61.29733333333331,62.47233333333329,53.95383333333334
2014-06-27,67.31,67.7,66.84,67.6,67.6,46461000,66.65200000000004,65.62900000000006,64.72450000000006,61.378666666666646,62.55899999999996,54.12583333333335
2014-06-30,67.46,67.92,67.13,67.29,67.29,27102800,67.03600000000004,65.93900000000005,64.93500000000007,61.50866666666665,62.637083333333294,54.29516666666668
2014-07-01,67.58,68.44,67.39,68.06,68.06,33243000,67.50400000000005,66.30500000000005,65.19450000000008,61.697166666666654,62.718999999999966,54.469666666666676
2014-07-02,68.04,68.3,65.79,66.45,66.45,41895000,67.30600000000004,66.39000000000006,65.35000000000008,61.855499999999985,62.79591666666663,54.638708333333355
2014-07-03,66.86,67.0,65.76,66.29,66.29,25203200,67.13800000000005,66.58500000000005,65.50500000000008,61.99049999999998,62.86549999999997,54.806375000000024
2014-07-07,66.3,66.57,65.12,65.29,65.29,28745000,66.67600000000004,66.66400000000004,65.64450000000008,62.038499999999985,62.94366666666664,54.9695416666667
2014-07-08,65.06,65.56,62.21,62.76,62.76,68926000,65.77000000000004,66.40300000000005,65.63850000000006,62.09849999999999,62.98549999999997,55.120583333333364
2014-07-09,63.41,65.12,63.15,64.97,64.97,51432000,65.15200000000003,66.32800000000005,65.59850000000007,62.20583333333332,63.04691666666664,55.24812500000003
2014-07-10,63.31,65.34,63.05,64.87,64.87,44422000,64.83600000000004,66.07100000000005,65.55300000000008,62.30549999999998,63.11091666666664,55.37670833333336
2014-07-11,65.28,66.59,64.79,66.34,66.34,39212000,64.84600000000003,65.99200000000005,65.65550000000007,62.42633333333332,63.194583333333306,55.505500000000026
2014-07-14,67.13,68.17,66.9,67.9,67.9,38537000,65.36800000000004,66.02200000000005,65.82550000000008,62.56266666666666,63.2728333333333,55.63162500000003
2014-07-15,67.96,68.09,66.26,67.17,67.17,44213200,66.25000000000004,66.01000000000005,65.97450000000008,62.69983333333332,63.3533333333333,55.7581666666667
2014-07-16,67.54,67.94,67.07,67.66,67.66,29541600,66.78800000000004,65.97000000000006,66.13750000000007,62.80683333333332,63.445249999999966,55.88387500000003
2014-07-17,67.03,67.85,66.04,66.41,66.41,38188000,67.09600000000003,65.96600000000004,66.17800000000008,62.86316666666665,63.54491666666663,56.002041666666706
2014-07-18,66.8,68.46,66.16,68.42,68.42,42456000,67.51200000000003,66.17900000000004,66.38200000000009,62.980833333333315,63.668833333333296,56.123833333333366
2014-07-21,68.81,69.96,68.5,69.4,69.4,49539000,67.81200000000004,66.59000000000005,66.6270000000001,63.12299999999998,63.787666666666624,56.252375000000036
2014-07-22,69.76,69.77,68.61,69.27,69.27,40398000,68.23200000000003,67.24100000000004,66.82200000000009,63.31566666666665,63.918833333333296,56.3790416666667
2014-07-23,69.74,71.33,69.61,71.29,71.29,78435000,68.95800000000004,67.87300000000003,67.1005000000001,63.568166666666656,64.00391666666663,56.51550000000004
2014-07-24,75.96,76.74,74.51,74.98,74.98,124168000,70.67200000000005,68.88400000000004,67.47750000000009,63.84866666666665,64.1073333333333,56.66750000000003
2014-07-25,74.99,75.67,74.66,75.19,75.19,45917000,72.02600000000004,69.76900000000003,67.8805000000001,64.10549999999998,64.2215833333333,56.821541666666704
2014-07-28,75.17,75.5,73.85,74.92,74.92,41725000,73.13000000000004,70.47100000000003,68.24650000000011,64.33499999999998,64.32299999999996,56.97945833333337
2014-07-29,74.72,74.92,73.42,73.71,73.71,41324000,74.01800000000004,71.12500000000004,68.56750000000011,64.55583333333331,64.41899999999997,57.13387500000003
2014-07-30,74.21,75.19,74.13,74.68,74.68,36853000,74.69600000000004,71.82700000000006,68.89850000000011,64.78016666666664,64.5233333333333,57.29270833333337
2014-07-31,74.0,74.17,72.44,72.65,72.65,43992000,74.23000000000005,72.45100000000005,69.20850000000011,65.01549999999999,64.59274999999997,57.4409166666667
2014-08-01,72.22,73.22,71.55,72.36,72.36,43535000,73.66400000000004,72.84500000000006,69.51200000000011,65.26499999999999,64.66616666666663,57.58487500000004
2014-08-04,72.36,73.88,72.36,73.51,73.51,30777000,73.38200000000003,73.25600000000006,69.92300000000012,65.54416666666665,64.7383333333333,57.73112500000004
2014-08-05,73.2,73.59,72.18,72.69,72.69,34986000,73.17800000000004,73.59800000000007,70.41950000000011,65.80166666666666,64.80699999999996,57.87433333333338
2014-08-06,72.02,73.72,71.79,72.47,72.47,30986000,72.73600000000005,73.71600000000008,70.79450000000011,66.01233333333332,64.8498333333333,58.01566666666671
2014-08-07,73.0,74.0,72.7,73.17,73.17,38141000,72.84000000000006,73.53500000000007,71.20950000000012,66.23466666666666,64.90049999999997,58.151583333333384
2014-08-08,73.4,73.43,72.56,73.06,73.06,27202000,72.98000000000005,73.32200000000007,71.54550000000012,66.46516666666666,64.94849999999997,58.28375000000005
2014-08-11,73.46,73.91,73.06,73.44,73.44,24591000,72.96600000000005,73.17400000000008,71.82250000000012,66.72383333333332,64.9933333333333,58.42458333333339
2014-08-12,73.09,73.33,72.22,72.83,72.83,27419000,72.99400000000006,73.08600000000008,72.1055000000001,66.97066666666666,65.01999999999995,58.55908333333339
2014-08-13,73.12,74.25,73.05,73.77,73.77,29266000,73.25400000000005,72.99500000000008,72.4110000000001,67.21333333333332,65.06316666666663,58.69445833333339
2014-08-14,73.97,74.38,73.69,74.3,74.3,22207000,73.48000000000005,73.16000000000007,72.8055000000001,67.47566666666665,65.09249999999996,58.83200000000004
2014-08-15,74.32,74.65,73.0,73.63,73.63,38846600,73.59400000000004,73.28700000000006,73.0660000000001,67.69466666666666,65.12399999999997,58.96433333333337
2014-08-18,74.0,74.72,73.96,74.59,74.59,23974000,73.82400000000004,73.39500000000007,73.32550000000009,67.92916666666666,65.16841666666663,59.1010416666667
2014-08-19,74.81,75.58,74.51,75.29,75.29,26679000,74.31600000000005,73.65500000000006,73.62650000000009,68.1615,65.2213333333333,59.237000000000045
2014-08-20,74.97,75.18,74.62,74.81,74.81,22917000,74.52400000000004,73.88900000000005,73.8025000000001,68.35033333333334,65.27424999999997,59.36558333333337
2014-08-21,74.92,75.19,74.41,74.57,74.57,20102000,74.57800000000005,74.02900000000005,73.78200000000008,68.53466666666667,65.33391666666664,59.4927916666667
2014-08-22,74.34,74.73,73.57,74.57,74.57,20897000,74.76600000000005,74.18000000000006,73.75100000000008,68.71366666666667,65.38199999999996,59.62183333333336
2014-08-25,74.94,75.28,74.79,75.02,75.02,19734000,74.85200000000005,74.33800000000005,73.75600000000007,68.909,65.41074999999996,59.74675000000003
2014-08-26,75.0,75.99,74.73,75.96,75.96,23993000,74.98600000000003,74.65100000000005,73.86850000000007,69.12366666666667,65.45341666666664,59.87679166666669
2014-08-27,75.27,75.49,74.46,74.63,74.63,36323000,74.95000000000003,74.73700000000005,73.86600000000007,69.31966666666668,65.49366666666664,60.003125000000026
2014-08-28,74.0,74.43,73.73,73.86,73.86,21947000,74.80800000000004,74.69300000000007,73.92650000000006,69.49499999999999,65.50891666666664,60.13375000000003
2014-08-29,74.3,74.82,74.01,74.82,74.82,26241000,74.85800000000003,74.81200000000007,74.04950000000005,69.68883333333333,65.54824999999997,60.257708333333355
2014-09-02,75.01,76.7,74.82,76.68,76.68,34979000,75.19000000000004,75.02100000000006,74.20800000000006,69.92516666666667,65.5965833333333,60.38875000000003
2014-09-03,77.14,77.48,75.6,75.83,75.83,32389000,75.16400000000004,75.07500000000007,74.36500000000005,70.141,65.65491666666664,60.51312500000003
2014-09-04,75.89,76.93,75.53,75.95,75.95,26676000,75.42800000000004,75.18900000000008,74.53900000000006,70.31066666666666,65.72349999999996,60.631708333333364
2014-09-05,76.1,77.38,75.6,77.26,77.26,29476000,76.10800000000003,75.45800000000008,74.74350000000005,70.502,65.79449999999996,60.75700000000003
2014-09-08,77.26,78.17,77.01,77.89,77.89,28183000,76.72200000000004,75.79000000000008,74.98500000000006,70.72866666666667,65.86699999999998,60.879666666666694
2014-09-09,77.59,78.17,76.2,76.67,76.67,28882000,76.72000000000004,75.95500000000007,75.14650000000006,70.9315,65.93724999999998,60.9930416666667
2014-09-10,76.52,77.95,76.51,77.43,77.43,29909000,77.04000000000005,76.10200000000006,75.37650000000006,71.15216666666669,66.02441666666664,61.10570833333337
2014-09-11,77.13,78.36,77.05,77.92,77.92,32219000,77.43400000000005,76.43100000000007,75.58400000000007,71.37750000000003,66.11341666666664,61.21687500000004
2014-09-12,78.02,78.3,77.1,77.48,77.48,26676800,77.47800000000005,76.79300000000006,75.74300000000008,71.5755,66.22491666666663,61.3304166666667
2014-09-15,77.15,77.25,73.43,74.58,74.58,49679000,76.81600000000006,76.76900000000008,75.79050000000007,71.74616666666667,66.30566666666662,61.43108333333337
2014-09-16,73.52,76.23,73.07,76.08,76.08,37742000,76.69800000000005,76.70900000000009,75.86500000000007,71.93916666666668,66.43641666666663,61.538583333333364
2014-09-17,75.96,77.25,75.57,76.43,76.43,28693000,76.49800000000005,76.76900000000009,75.92200000000007,72.1235,66.56524999999996,61.652125000000034
2014-09-18,76.77,77.33,76.52,77.0,77.0,23031000,76.31400000000005,76.87400000000008,76.03150000000008,72.31150000000001,66.7068333333333,61.760291666666696
2014-09-19,77.4,78.3,76.44,77.91,77.91,76671000,76.40000000000005,76.93900000000008,76.19850000000008,72.48600000000002,66.85408333333329,61.87441666666669
2014-09-22,77.0,77.53,75.95,76.8,76.8,31961000,76.84400000000005,76.83000000000007,76.31000000000009,72.64716666666668,66.97224999999996,61.998000000000026
2014-09-23,76.33,78.63,76.04,78.29,78.29,36814000,77.28600000000006,76.99200000000008,76.47350000000009,72.82533333333335,67.10199999999996,62.129333333333356
2014-09-24,78.1,78.62,77.51,78.54,78.54,30680000,77.70800000000006,77.10300000000007,76.60250000000008,73.01283333333335,67.26074999999996,62.252208333333364
2014-09-25,78.6,78.94,77.13,77.22,77.22,37533000,77.75200000000007,77.03300000000007,76.73200000000008,73.16550000000001,67.4313333333333,62.36933333333336
2014-09-26,77.59,78.84,77.33,78.79,78.79,28872000,77.92800000000007,77.16400000000007,76.97850000000008,73.37116666666667,67.6133333333333,62.491333333333365
2014-09-29,78.12,79.2,77.91,79.0,79.0,34031000,78.36800000000007,77.60600000000007,77.18750000000009,73.58300000000001,67.78674999999996,62.614250000000034
2014-09-30,79.35,79.71,78.6,79.04,79.04,35899000,78.51800000000006,77.90200000000006,77.30550000000008,73.81216666666667,67.9253333333333,62.730500000000035
2014-10-01,78.78,78.82,75.9,76.55,76.55,55090000,78.12000000000006,77.91400000000006,77.34150000000008,74.042,68.07024999999996,62.83191666666671
2014-10-02,76.57,77.48,75.64,77.08,77.08,36488000,78.09200000000006,77.92200000000005,77.39800000000008,74.24383333333334,68.2248333333333,62.92716666666671
2014-10-03,77.76,78.06,77.26,77.44,77.44,23340000,77.82200000000005,77.87500000000006,77.40700000000008,74.45333333333333,68.37941666666663,63.025458333333376
2014-10-06,77.19,77.89,76.85,77.56,77.56,25729000,77.53400000000005,77.95100000000006,77.39050000000007,74.64033333333333,68.53333333333329,63.12912500000004
2014-10-07,77.05,77.95,76.24,76.29,76.29,25317000,76.98400000000005,77.75100000000006,77.37150000000007,74.78016666666667,68.67141666666663,63.23075000000004
2014-10-08,76.18,77.71,75.1,77.52,77.52,32976000,77.17800000000004,77.64900000000007,77.37600000000006,74.95266666666667,68.82624999999997,63.33520833333338
2014-10-09,77.28,77.76,75.85,75.91,75.91,32487000,76.94400000000005,77.51800000000006,77.27550000000006,75.09016666666668,68.94849999999997,63.435041666666706
2014-10-10,75.59,76.5,72.76,72.91,72.91,52146000,76.03800000000004,76.93000000000006,77.04700000000007,75.19850000000001,69.03083333333329,63.5295416666667
2014-10-13,73.23,74.78,72.52,72.99,72.99,43938000,75.12400000000005,76.32900000000006,76.96750000000007,75.27466666666668,69.12774999999995,63.62783333333337
2014-10-14,74.0,74.18,72.05,73.59,73.59,50299000,74.58400000000005,75.78400000000008,76.84300000000007,75.34450000000001,69.23374999999994,63.73025000000004
2014-10-15,71.69,73.8,70.32,73.21,73.21,61528000,73.72200000000005,75.45000000000007,76.68200000000007,75.41016666666668,69.36291666666662,63.82608333333337
2014-10-16,70.79,73.35,70.58,72.63,72.63,53529000,73.06600000000006,75.00500000000008,76.46350000000007,75.43250000000002,69.50033333333327,63.9214166666667
2014-10-17,74.23,76.0,73.75,75.95,75.95,76342000,73.67400000000005,74.85600000000008,76.36550000000007,75.44866666666668,69.64866666666663,64.03695833333337
2014-10-20,75.6,77.09,75.38,76.95,76.95,34701000,74.46600000000004,74.7950000000001,76.37300000000008,75.47800000000002,69.79174999999995,64.14879166666671
2014-10-21,77.56,78.74,77.15,78.69,78.69,32252000,75.48600000000003,75.03500000000011,76.39300000000007,75.54083333333334,69.93791666666662,64.27200000000003
2014-10-22,78.82,79.85,78.01,78.37,78.37,41862000,76.51800000000004,75.1200000000001,76.38450000000007,75.61850000000001,70.08716666666665,64.40037500000004
2014-10-23,79.38,80.63,79.01,80.04,80.04,35056000,78.00000000000004,75.5330000000001,76.52550000000006,75.70783333333334,70.24399999999999,64.53583333333339
2014-10-24,80.2,80.82,79.32,80.67,80.67,32248000,78.94400000000005,76.30900000000011,76.61950000000007,75.84150000000001,70.42849999999999,64.67945833333337
2014-10-27,80.74,80.8,79.76,80.28,80.28,30169000,79.61000000000004,77.0380000000001,76.68350000000007,75.97350000000002,70.61925,64.81975000000004
2014-10-28,80.18,81.16,79.57,80.77,80.77,74212000,80.02600000000004,77.7560000000001,76.77000000000007,76.09450000000001,70.81933333333333,64.95333333333339
2014-10-29,75.45,76.88,74.78,75.86,75.86,106120000,79.52400000000004,78.0210000000001,76.73550000000007,76.14733333333335,70.9745,65.06529166666672
2014-10-30,75.05,75.35,72.9,74.11,74.11,83270000,78.33800000000005,78.1690000000001,76.58700000000007,76.17466666666668,71.0935,65.16987500000006
2014-10-31,74.93,75.7,74.45,74.99,74.99,44544000,77.20200000000004,78.07300000000009,76.46450000000007,76.205,71.21983333333334,65.29137500000006
2014-11-03,75.47,75.52,73.7,73.88,73.88,40727000,75.92200000000005,77.76600000000009,76.28050000000007,76.21866666666666,71.34191666666668,65.40604166666671
2014-11-04,74.23,75.77,73.65,75.76,75.76,39326000,74.92000000000004,77.4730000000001,76.25400000000008,76.25733333333334,71.49058333333333,65.52825000000004
2014-11-05,76.51,76.8,74.42,74.83,74.83,35913000,74.71400000000004,77.1190000000001,76.11950000000007,76.29066666666668,71.63066666666667,65.64545833333338
2014-11-06,74.89,75.6,74.31,75.26,75.26,21383000,74.94400000000005,76.6410000000001,76.08700000000007,76.3155,71.76441666666668,65.76641666666671
2014-11-07,75.39,75.86,75.02,75.6,75.6,20774000,75.06600000000003,76.1340000000001,76.22150000000006,76.33716666666668,71.90641666666669,65.89466666666672
2014-11-10,75.36,75.48,74.61,75.0,75.0,21575100,75.29000000000003,75.60600000000011,76.32200000000006,76.36,72.02733333333336,66.01595833333339
2014-11-11,74.95,74.98,74.03,74.61,74.61,18715700,75.06000000000003,74.99000000000011,76.37300000000006,76.36033333333333,72.14475000000002,66.13312500000005
2014-11-12,74.28,75.14,73.54,74.72,74.72,26536600,75.03800000000004,74.87600000000012,76.44850000000005,76.35083333333334,72.25616666666669,66.24858333333339
2014-11-13,74.74,75.24,73.64,74.25,74.25,26448500,74.83600000000004,74.89000000000011,76.52950000000006,76.3415,72.34591666666668,66.36187500000005
2014-11-14,74.27,74.93,74.04,74.88,74.88,19476900,74.69200000000005,74.8790000000001,76.47600000000006,76.34666666666666,72.44066666666667,66.47916666666671
2014-11-17,74.88,75.66,73.88,74.24,74.24,28701200,74.54000000000005,74.9150000000001,76.34050000000005,76.34116666666667,72.52741666666667,66.58591666666672
2014-11-18,74.45,74.8,73.9,74.34,74.34,20690500,74.48600000000006,74.77300000000011,76.12300000000005,76.32983333333333,72.61941666666668,66.69425000000005
2014-11-19,74.01,74.54,73.11,73.33,73.33,25441200,74.20800000000006,74.62300000000012,75.87100000000005,76.286,72.70483333333335,66.80004166666671
2014-11-20,72.8,73.99,72.51,73.6,73.6,19154900,74.07800000000006,74.45700000000012,75.54900000000005,76.26883333333333,72.79425,66.90320833333338
2014-11-21,74.5,74.5,73.5,73.75,73.75,23060400,73.85200000000006,74.27200000000012,75.20300000000005,76.26700000000001,72.88100000000001,67.00112500000004
2014-11-24,73.54,74.35,73.35,74.01,74.01,22103800,73.80600000000007,74.17300000000012,74.88950000000004,76.25350000000002,72.97116666666668,67.10375000000005
2014-11-25,74.21,75.74,74.13,75.63,75.63,32250200,74.06400000000005,74.27500000000012,74.63250000000005,76.23600000000002,73.08058333333334,67.20291666666671
2014-11-26,75.53,77.78,75.51,77.62,77.62,32695300,74.92200000000005,74.56500000000011,74.72050000000004,76.26583333333335,73.20341666666668,67.30416666666672
2014-11-28,77.67,78.27,77.23,77.7,77.7,15992000,75.74200000000005,74.91000000000011,74.90000000000006,76.29500000000002,73.30283333333335,67.4037083333334
2014-12-01,77.26,77.31,74.8,75.1,75.1,31789900,76.01200000000006,74.93200000000012,74.90550000000005,76.25900000000001,73.38050000000001,67.48804166666672
